selling_price,year,km_driven,fuel,seller_type,transmission,owners,kmpl,engine_cc,power_bhp,seats
416000,2015,80000,Diesel,Individual,Manual,1,20.14,1498,88.8,5
195000,2011,120000,Petrol,Individual,Manual,1,18.9,998,67.1,5
325000,2017,23000,Petrol,Individual,Manual,1,24.7,796,47.3,5
145000,2010,70000,Petrol,Individual,Manual,2,20.92,998,67.1,5
675000,2018,23000,Diesel,Individual,Manual,1,28.4,1248,74,5
340000,2016,30000,Petrol,Individual,Manual,2,20.51,998,67.04,5
340000,2011,50000,Diesel,Individual,Manual,1,19,1248,90,5
260000,2014,40000,Petrol,Individual,Manual,1,16.8,796,34.2,5
300000,2015,50000,Petrol,Individual,Manual,1,22.74,796,47.3,5
75000,2007,60000,Petrol,Individual,Manual,2,16.1,796,37,4
350000,2011,80000,Diesel,Individual,Manual,1,19.4,1405,70,5
1000000,2019,15000,Petrol,Individual,Manual,1,19.01,1462,103.2,6
170000,2010,150000,Diesel,Individual,Manual,3,21.12,1248,88.8,5
600000,2018,40000,Petrol,Individual,Manual,1,19,1197,85.8,5
800000,2010,25000,Petrol,Individual,Automatic,1,16.8,1497,118,5
850000,2018,120000,Diesel,Individual,Manual,2,17,2650,80.84,7
980000,2014,120000,Diesel,Individual,Manual,2,15.1,2179,140,7
850000,2011,298000,Diesel,Individual,Manual,2,13.1,2499,141,7
340000,2012,270000,Diesel,Individual,Manual,3,14.07,2956,68.4,7
900000,2018,50000,Diesel,Individual,Automatic,2,24.3,1248,88.5,5
310000,2010,120000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
600000,2013,60000,Diesel,Individual,Manual,3,20.77,1248,88.8,7
270000,2008,149000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
509999,2019,5000,Petrol,Individual,Manual,1,20.3,1086,68,5
225000,2013,70000,Diesel,Individual,Manual,2,19.4,1405,70,5
280000,2015,55000,Petrol,Individual,Manual,1,20.36,1197,78.9,5
490000,2016,100000,Diesel,Individual,Manual,1,27.28,1047,69,5
440000,2013,120000,Diesel,Individual,Manual,1,15.96,2523,62.1,9
500000,2014,291977,Diesel,Individual,Manual,1,14,2179,138.1,7
476999,2005,85000,Petrol,Individual,Manual,3,11.1,2354,158.8,5
590000,2015,70000,Petrol,Individual,Manual,3,17.19,1197,81.86,5
500000,2010,120000,Diesel,Individual,Manual,1,13.1,2499,141,7
600000,2015,40000,Diesel,Individual,Manual,1,22.77,1498,98.59,5
750000,2016,70000,Diesel,Individual,Manual,1,15.4,1997,120,7
2950000,2017,39000,Diesel,Dealer,Automatic,1,19.59,1995,187.74,5
5200000,2019,10000,Diesel,Dealer,Automatic,1,18.12,1995,190,5
695000,2019,36800,Diesel,Dealer,Manual,1,20.14,1498,88,5
690000,2018,52200,Diesel,Dealer,Manual,1,26.59,1248,74,5
409999,2016,78000,Diesel,Dealer,Manual,1,24,1186,73.97,5
1650000,2020,16000,Diesel,Dealer,Manual,1,17,1956,167.67,5
2375000,2016,30000,Diesel,Dealer,Automatic,1,15.73,1968,174.33,5
525000,2017,29000,Diesel,Dealer,Manual,2,24,1186,73.97,5
2150000,2019,25000,Diesel,Dealer,Manual,1,16.3,1956,170.63,5
540000,2013,60000,Diesel,Individual,Manual,2,15.1,2179,140,7
2750000,2017,60000,Diesel,Dealer,Automatic,2,12.55,2982,168.5,7
1000000,2016,112000,Diesel,Dealer,Manual,2,15.4,1997,120,7
2900000,2018,15000,Diesel,Dealer,Automatic,1,18.25,1968,187.74,5
725000,2017,40000,Diesel,Dealer,Manual,1,18.49,1493,100,7
975000,2018,36000,Diesel,Dealer,Manual,1,28.09,1248,88.5,5
355000,2016,60000,Petrol,Dealer,Manual,1,21.79,998,67.05,5
400000,2008,120000,Petrol,Individual,Manual,1,11.1,2354,158.8,5
265000,2015,48000,Petrol,Dealer,Manual,1,24.7,796,47.3,5
650000,2018,40000,Diesel,Dealer,Manual,1,20.14,1498,88,5
720000,2017,60000,Diesel,Individual,Manual,1,28.09,1248,88.5,5
850000,2016,25000,Petrol,Individual,Manual,1,17.01,1591,121.3,5
290000,2015,42000,Petrol,Individual,Manual,1,23.95,998,67.05,5
1200000,2010,35000,Petrol,Individual,Automatic,2,10.93,2497,204,5
600000,2016,90000,Diesel,Individual,Automatic,2,18.49,1493,100,7
300000,2011,90000,Diesel,Individual,Manual,2,21.1,1248,73.9,5
225000,2012,110000,Diesel,Individual,Manual,2,23.08,1461,63.12,5
240000,2009,70000,Diesel,Individual,Manual,2,19.3,1248,73.9,5
700000,2014,80000,Diesel,Individual,Manual,1,22.32,1582,126.32,5
470000,2014,70000,Diesel,Individual,Manual,2,25.2,1248,74,5
800000,2016,80000,Diesel,Individual,Manual,1,21.19,1396,88.73,5
450000,2012,90000,Diesel,Individual,Manual,1,19.01,1461,108.45,5
90000,2007,90000,Diesel,Individual,Manual,3,17.2,1396,53.5,5
450000,2010,120000,Diesel,Individual,Manual,2,21.43,1364,87.2,5
1465000,2017,62000,Diesel,Dealer,Automatic,1,11.36,2755,171.5,7
925000,2016,79000,Diesel,Dealer,Manual,1,19.67,1582,126.2,5
1385000,2016,60000,Diesel,Dealer,Manual,2,13.68,2393,147.8,7
2000000,2015,20000,Diesel,Individual,Manual,1,12.55,2982,168.5,7
80000,2004,248200,Diesel,Individual,Manual,2,16.1,1405,70,5
300000,2007,110000,Diesel,Individual,Manual,2,10.5,2179,120,7
360000,2009,100000,Diesel,Individual,Manual,1,19.3,1248,73.9,5
320000,2010,70000,Diesel,Individual,Manual,2,16.2,1493,110,5
99000,1994,100000,Diesel,Individual,Manual,2,12.8,1995,52,5
780000,2016,50000,Diesel,Individual,Manual,2,24.52,1248,88.5,7
620000,2013,139000,Diesel,Individual,Manual,1,20.77,1248,88.76,7
100000,2006,120000,Petrol,Individual,Manual,3,13.1,1781,149.5,5
210000,2014,35000,Petrol,Individual,Manual,2,16.7,1172,64.1,5
375000,2015,80000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
786000,2019,7720,Petrol,Individual,Manual,1,20,999,71,7
1000000,2014,50000,Diesel,Individual,Manual,1,15.1,2179,140,7
120000,2002,60000,Diesel,Individual,Manual,2,20.8,1527,58,5
750000,2016,100000,Diesel,Individual,Manual,1,20.8,1461,64.1,5
550000,2016,57882,Petrol,Individual,Manual,1,18.6,1197,81.83,5
875000,2018,142000,Diesel,Individual,Manual,1,14.1,2179,147.94,5
890000,2018,140000,Diesel,Individual,Manual,3,14.1,2179,147.94,5
700000,2015,35000,Petrol,Individual,Manual,1,16.02,1373,93.7,7
550000,2015,30000,Diesel,Individual,Manual,1,15.96,2523,62.1,7
400000,2018,10000,Petrol,Individual,Manual,1,19.83,1198,67,5
290000,2015,30000,Petrol,Individual,Manual,2,23.1,998,67.04,5
150000,2012,90000,Diesel,Individual,Manual,1,19.09,1396,69,5
300000,2015,35000,Petrol,Individual,Manual,2,15.37,1196,73,7
221000,2008,35008,Petrol,Dealer,Manual,1,21.79,998,67.05,5
270000,2017,31100,Petrol,Dealer,Manual,1,22.7,799,53.64,5
455000,2014,42312,Diesel,Dealer,Manual,1,24.4,1120,71,5
300000,2011,72000,Petrol,Dealer,Manual,1,17.6,1496,88.7,5
480000,2014,54891,Diesel,Dealer,Manual,1,23.59,1364,67.04,5
1000000,2018,30000,Diesel,Individual,Automatic,1,22,1582,126.2,5
2600000,2017,44000,Diesel,Dealer,Automatic,1,22.69,1995,190,5
1850000,2017,18890,Diesel,Dealer,Automatic,1,11.36,2755,171.5,7
500000,2019,5000,Petrol,Individual,Manual,1,20.3,1086,68,5
800000,2013,117000,Diesel,Dealer,Automatic,1,11.18,2696,184,7
1000000,2013,75010,Diesel,Dealer,Automatic,1,13.73,1995,148,5
250000,2013,50000,Diesel,Individual,Manual,1,21.02,1248,88.8,5
245000,2012,100000,Diesel,Dealer,Manual,1,23.08,1461,63.1,5
625000,2019,4337,Petrol,Dealer,Automatic,1,18.9,1197,82,5
560000,2018,14495,Petrol,Dealer,Manual,1,18.78,999,75,5
680000,2018,8576,Petrol,Dealer,Manual,1,18.7,1199,88.7,5
700000,2019,30000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
220000,2013,80000,Diesel,Individual,Manual,1,23.03,1396,69,5
450000,2017,70000,Diesel,Individual,Manual,1,19.09,1405,69.01,5
525000,2017,19723,Petrol,Dealer,Automatic,1,20.3,1199,84,5
650000,2009,242000,Diesel,Individual,Manual,4,12.8,2494,102,7
5500000,2018,22000,Diesel,Individual,Automatic,1,17.09,2993,261.4,4
875000,2017,30000,Diesel,Dealer,Automatic,1,28.4,1248,74.02,5
785000,2019,9000,Petrol,Dealer,Manual,1,18.6,1197,81.83,5
819999,2017,30000,Petrol,Dealer,Manual,1,17.5,1199,88.7,5
2950000,2016,60000,Diesel,Dealer,Automatic,1,21.76,1995,188,5
1925000,2016,27000,Diesel,Dealer,Manual,1,13.68,2393,147.51,7
885000,2017,39000,Diesel,Dealer,Manual,1,25.5,1498,98.6,5
680000,2015,64000,Petrol,Dealer,Automatic,1,16.05,1499,110.4,5
960000,2017,42000,Diesel,Dealer,Manual,1,23,1498,98.96,5
385000,2012,45000,Petrol,Dealer,Manual,1,18.5,1198,86.8,5
1650000,2019,15000,Diesel,Dealer,Manual,1,17,1956,167.67,5
890000,2018,55000,Diesel,Dealer,Manual,1,18.49,1493,100,7
1275000,2015,64000,Diesel,Dealer,Automatic,1,11.4,2953,153.86,7
6000000,2018,27000,Diesel,Dealer,Automatic,1,17.09,2993,261.4,4
1025000,2019,15000,Petrol,Dealer,Automatic,1,20.28,1462,103.25,5
675000,2016,69000,Petrol,Dealer,Automatic,1,17.2,1197,103.6,5
700000,2017,80000,Petrol,Dealer,Manual,1,22,1197,81.8,5
780000,2016,60000,Diesel,Dealer,Manual,1,22.77,1498,98.59,5
1050000,2017,70000,Diesel,Dealer,Manual,1,22.32,1582,126.32,5
2700000,2015,105000,Diesel,Dealer,Automatic,2,13.22,2967,241.4,5
400000,2016,100000,Diesel,Individual,Manual,1,22.95,1248,74,5
400000,2011,100000,Diesel,Individual,Manual,1,15.96,2523,62.1,9
85000,2009,90000,Petrol,Individual,Manual,2,19.7,796,46.3,5
1300000,2018,35000,Diesel,Individual,Manual,1,17.6,2179,153.86,7
819999,2018,11500,Diesel,Individual,Manual,1,18.49,1493,100,7
620000,2015,40000,Diesel,Individual,Automatic,1,18.49,1493,100,7
260000,2018,50000,Petrol,Individual,Manual,1,23.01,999,67,5
805000,2016,49900,Petrol,Dealer,Manual,1,16.3,1797,147.5,5
484999,2015,55380,Petrol,Dealer,Manual,1,18.9,1197,82,5
2711000,2017,9000,Diesel,Dealer,Automatic,1,13.6,1999,177,5
811000,2018,11000,Petrol,Dealer,Manual,1,17,1198,108.5,5
575000,2015,50000,Petrol,Individual,Automatic,1,19,1199,88.7,5
1675000,2018,80000,Diesel,Individual,Manual,1,17.1,1956,170,5
645000,2016,11000,Petrol,Dealer,Automatic,1,14.3,1598,103.5,5
2500000,2015,13500,Diesel,Dealer,Automatic,1,14.74,2993,270.9,5
2550000,2018,18000,Petrol,Dealer,Automatic,1,15.04,1991,183,5
2700000,2017,16000,Petrol,Dealer,Automatic,1,14.74,1991,181.04,5
650000,2017,18816,Petrol,Dealer,Manual,1,17,1198,73.75,5
1748999,2017,33019,Diesel,Dealer,Manual,1,13.68,2393,147.8,7
925000,2017,18000,Petrol,Dealer,Automatic,1,15.6,1497,116.3,5
894999,2019,9654,Petrol,Dealer,Automatic,1,19.56,1197,81.8,5
175000,2011,11000,Petrol,Dealer,Manual,1,23.95,998,67.05,5
340000,2012,24300,Petrol,Dealer,Manual,1,21.21,1197,81.8,5
1525000,2016,42163,Diesel,Dealer,Automatic,2,11.36,2755,171.5,7
810000,2017,47747,Diesel,Dealer,Manual,1,28.09,1248,88.5,5
1025000,2018,8000,Diesel,Dealer,Automatic,1,21.5,1497,108.5,5
2150000,2016,30000,Diesel,Dealer,Automatic,1,22.69,1995,190,5
910000,2013,70000,Diesel,Individual,Manual,2,12.99,2494,100,8
300000,2016,60000,Diesel,Individual,Manual,2,17.88,1405,48.21,5
120000,2004,80000,Petrol,Individual,Manual,2,17.3,993,60,5
490000,2015,45900,Petrol,Individual,Manual,2,18.6,1197,81.83,5
425000,2013,70000,Diesel,Individual,Manual,1,25.8,1498,98.6,5
155000,2011,40000,Petrol,Individual,Manual,1,19.7,796,46.3,5
490000,2013,90000,Diesel,Individual,Manual,2,12.05,2179,120,8
132000,2010,105000,Petrol,Individual,Manual,1,19.7,796,46.3,5
750000,2018,30000,Diesel,Individual,Manual,1,22.54,1396,88.76,5
225000,2011,20000,Petrol,Individual,Manual,1,18.9,998,67.1,5
240000,2011,80000,Petrol,Individual,Manual,1,20.36,1197,78.9,5
33351,2004,90000,Petrol,Individual,Manual,3,18.9,998,67.1,5
80000,2010,80000,Petrol,Individual,Manual,2,18,995,62,5
40000,2004,120000,Petrol,Individual,Manual,1,16.1,796,37,4
1100000,2019,50000,Diesel,Individual,Manual,2,21.9,1498,98.6,7
2711000,2017,9000,Diesel,Dealer,Automatic,1,13.6,1999,177,5
5150000,2019,20000,Petrol,Dealer,Automatic,1,22.37,2487,214.56,5
3200000,2017,45000,Diesel,Dealer,Automatic,1,19.33,1999,177,5
503000,2015,110000,Diesel,Individual,Manual,1,14.1,2179,147.94,7
3800000,2019,20000,Diesel,Individual,Automatic,1,18,1969,190,5
2000000,2016,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494,157.7,5
225000,2013,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998,67.05,5
740000,2018,38817,Diesel,Dealer,Manual,1,27.39,1248,74,5
550000,2016,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199,88.7,5
750000,2013,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494,100.6,7
650000,2019,5621,Petrol,Trustmark Dealer,Automatic,1,22,1197,81.8,5
625000,2017,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496,88.73,5
600000,2018,69779,Petrol,Dealer,Automatic,1,22,1197,81.8,5
450000,2017,56290,Diesel,Dealer,Manual,1,24,1186,73.97,5
5400000,2019,7500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
5500000,2019,8500,Diesel,Dealer,Automatic,1,16.78,1995,190,5
779000,2019,7032,Petrol,Trustmark Dealer,Automatic,1,19,1199,88.76,5
645000,2016,11000,Petrol,Dealer,Automatic,1,14.3,1598,103.5,5
2475000,2018,2000,Diesel,Dealer,Automatic,1,16.8,1984,150,5
380000,2016,80000,Diesel,Individual,Manual,2,24.4,1120,71,5
300000,2011,120000,Diesel,Individual,Manual,2,11.57,2179,138.1,7
240000,2014,50000,Petrol,Individual,Manual,1,22.74,796,47.3,5
325000,2011,70000,Diesel,Individual,Manual,1,22.9,1248,74,5
400000,2016,130000,Diesel,Individual,Manual,1,25.32,1198,77,6
800000,2017,50000,Diesel,Individual,Manual,1,21.04,1461,83.8,8
950000,2018,80000,Diesel,Individual,Manual,1,23,1498,98.96,5
300000,2013,120000,Diesel,Individual,Manual,4,22.9,1248,74,5
350000,2020,5000,Petrol,Individual,Manual,1,22.05,796,47.3,5
530000,2017,59000,Petrol,Individual,Manual,1,18.15,1198,82,5
350000,2013,100000,Diesel,Individual,Manual,3,18.2,1248,73.8,7
168000,2008,50000,Petrol,Individual,Automatic,1,11,2359,165,5
240000,2016,45000,Petrol,Individual,Manual,2,25.17,799,53.3,5
220000,2010,80000,Diesel,Individual,Manual,4,19.3,1248,73.9,5
110000,2008,80000,Petrol,Individual,Manual,4,18.9,1061,67,5
850000,2016,100000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
545000,2014,110000,Diesel,Individual,Manual,1,20.77,1248,88.76,7
2064000,2018,24000,Diesel,Individual,Manual,1,13.68,2393,147.8,8
950000,2018,25000,Diesel,Individual,Manual,1,25.1,1248,88.5,5
200000,2013,68697,Petrol,Individual,Manual,3,21.1,814,55.2,5
660000,2017,30000,Diesel,Individual,Manual,1,25.2,1248,74,5
420000,2013,40000,Diesel,Individual,Manual,2,25.8,1498,98.6,5
150000,2010,29000,Petrol,Individual,Manual,1,16.5,1172,65,5
175000,2013,68000,Diesel,Individual,Manual,2,25.44,936,57.6,5
750000,2018,15000,Petrol,Individual,Automatic,1,18.1,1199,88.7,5
425000,2014,70000,Diesel,Individual,Manual,1,23.2,1248,73.94,5
790000,2015,126000,Diesel,Individual,Manual,3,21.43,1364,87.2,5
830000,2011,300000,Diesel,Individual,Manual,3,12.8,2494,102,7
650000,2015,94000,Diesel,Individual,Manual,2,24.5,1498,98.6,7
780000,2015,129000,Diesel,Individual,Manual,3,21.43,1364,87.2,5
180000,2010,55000,Petrol,Individual,Manual,2,19.81,1086,68.05,5
869999,2019,40000,Diesel,Individual,Manual,1,23,1498,98.96,5
275000,2011,50000,Diesel,Individual,Manual,1,21.12,1248,88.8,5
630000,2017,25000,Petrol,Individual,Manual,2,18.6,1197,81.83,5
150000,2008,60000,Petrol,Individual,Manual,2,13.4,1794,125,5
315000,2016,25000,Petrol,Individual,Manual,1,22.74,796,47.3,5
189000,2011,70000,Diesel,Individual,Manual,2,23.57,1396,70,5
580000,2014,120000,Diesel,Individual,Manual,1,23.4,1248,74,5
825000,2018,35000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
650000,2016,60000,Diesel,Individual,Manual,2,14.1,2179,148,7
50000,2004,62000,Petrol,Individual,Manual,2,13,1343,90,5
200000,2011,120000,Petrol,Individual,Manual,2,16.25,1198,73.9,5
135000,2013,120000,Diesel,Individual,Manual,3,15.42,1405,70,7
680000,2017,80000,Diesel,Individual,Manual,1,22.54,1396,88.73,5
670000,2017,80000,Diesel,Individual,Manual,1,22.54,1396,88.73,5
1000000,2010,60000,Diesel,Individual,Automatic,1,16.73,1995,218,5
240000,2010,80000,Petrol,Individual,Manual,2,20.92,998,67.1,5
555000,2014,147279,Diesel,Individual,Manual,2,17,2200,139.01,7
455000,2013,98000,Diesel,Individual,Manual,1,20.5,1598,103.5,5
750000,2018,25000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
700000,2016,90000,Diesel,Individual,Automatic,1,26.59,1248,74,5
220000,2016,22000,Petrol,Individual,Automatic,1,21.9,624,37.48,4
160000,2014,120000,Diesel,Individual,Manual,1,25,1396,69,5
225000,2013,100000,Diesel,Individual,Manual,2,22.1,1248,76.9,5
140000,2008,120000,Diesel,Individual,Manual,2,19.09,1396,69,5
600000,2014,70000,Diesel,Individual,Manual,2,23.4,1248,74,5
1000000,2015,24700,Diesel,Individual,Manual,1,16,2179,140,7
65000,2008,100000,Petrol,Individual,Manual,3,18,995,62,5
500000,2019,10000,Petrol,Individual,Manual,1,20.89,1197,81.8,5
1100000,2017,88754,Diesel,Dealer,Manual,1,16,2179,140,7
1150000,2017,43526,Diesel,Dealer,Manual,1,16,2179,140,7
320000,2012,55885,Petrol,Dealer,Manual,1,16.25,1198,75,5
950000,2019,16034,Diesel,Dealer,Manual,1,21.7,1498,98.96,5
250000,2012,156040,Diesel,Dealer,Manual,1,20,1399,68,5
400000,2004,93415,Diesel,Dealer,Manual,1,13.1,2499,141,7
1100000,2008,122000,Diesel,Individual,Automatic,2,18.48,1995,177,5
600000,2017,20000,Diesel,Individual,Manual,1,27.39,1248,74,5
509999,2017,46000,Petrol,Individual,Manual,1,22,1197,81.8,5
395000,2016,50000,Petrol,Individual,Manual,3,15.41,1598,103.2,5
469000,2018,5000,Petrol,Individual,Manual,1,21.79,998,67.05,5
250000,2017,42000,Petrol,Individual,Manual,1,24.7,796,47.3,5
130000,2011,68519,Petrol,Dealer,Manual,1,16.2,995,62.1,5
906000,2019,30000,Diesel,Individual,Manual,1,23,1498,98.96,5
160000,2011,85000,Diesel,Individual,Manual,1,20,1399,68,5
300000,2012,88000,Petrol,Individual,Manual,1,17.5,1298,85.8,5
60000,2010,100000,Petrol,Individual,Manual,4,14,796,37.5,5
400000,2014,100000,Petrol,Individual,Manual,2,19.1,1197,85.8,5
450000,2018,22966,Petrol,Dealer,Manual,1,23.84,1199,84.48,5
465000,2014,80000,Diesel,Individual,Manual,2,15.96,2523,62.1,7
325000,2012,80000,Diesel,Individual,Manual,2,22.9,1248,74,5
150000,2008,70000,Petrol,Individual,Manual,2,19.7,796,46.3,5
250000,2014,2350,Petrol,Individual,Manual,1,21.1,814,55.2,5
175000,2011,50000,Petrol,Individual,Manual,1,19.7,796,46.3,5
175000,2010,58000,Petrol,Individual,Manual,1,19.7,796,46.3,5
150000,2006,80000,Petrol,Individual,Manual,2,16.9,1497,100,5
797000,2018,60000,Diesel,Individual,Manual,1,16.5,1493,70,7
800000,2019,35000,Petrol,Individual,Manual,1,18.6,1197,81.86,5
750000,2019,59872,Diesel,Individual,Manual,1,15.96,2523,62.1,7
400000,2011,140000,Diesel,Individual,Manual,2,13.5,2179,115,5
160000,2012,110000,Petrol,Individual,Manual,1,19.7,796,46.3,5
700000,2016,91182,Diesel,Individual,Manual,1,15.96,2523,62.1,7
160000,2010,60000,Petrol,Individual,Manual,3,19.7,796,46.3,5
400000,2012,100000,Diesel,Individual,Manual,1,21.27,1396,88.76,5
451000,2013,120000,Diesel,Individual,Manual,1,23.59,1364,67.06,5
40000,2002,80000,Petrol,Individual,Manual,1,16.1,796,37,4
300000,2012,70000,Diesel,Individual,Manual,3,21.12,1248,88.8,5
421000,2017,59500,Petrol,Individual,Manual,2,23.1,998,67.04,5
950000,2016,45000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
395000,2011,75500,Diesel,Individual,Manual,2,23,1396,90,5
950000,2016,46000,Diesel,Individual,Manual,2,24.3,1248,88.5,5
270000,2013,60000,Petrol,Individual,Manual,1,22.74,796,47.3,5
360000,2009,60000,Petrol,Individual,Automatic,2,15,1396,100,5
235000,2008,152500,Diesel,Individual,Manual,1,17.8,1248,75,5
1850000,2014,60000,Diesel,Individual,Automatic,2,13,2143,201.1,5
1900000,2015,130000,Diesel,Individual,Automatic,1,12.55,2982,168.5,7
550000,2017,23456,Petrol,Dealer,Manual,1,18.9,1197,82,5
1225000,2015,39000,Diesel,Dealer,Manual,1,16,2179,140,7
700000,2017,15000,Petrol,Individual,Manual,1,17.5,1199,88.7,5
1650000,2017,69123,Diesel,Dealer,Manual,1,17.1,1956,170,5
376000,2012,26000,Petrol,Individual,Manual,1,19.4,1198,86.8,5
875000,2017,77524,Diesel,Dealer,Manual,1,22.7,1498,89.84,5
459999,2014,40523,Petrol,Dealer,Manual,2,18.5,1197,82.85,5
755000,2018,39000,Diesel,Dealer,Manual,1,28.4,1248,74,5
6223000,2019,7800,Petrol,Dealer,Automatic,0,15.26,1798,187.74,5
5923000,2019,11500,Petrol,Dealer,Automatic,0,15.26,1798,187.74,5
6523000,2019,23600,Petrol,Dealer,Automatic,0,15.26,1798,187.74,5
1050000,2010,220000,Diesel,Individual,Manual,2,11.5,2982,171,7
1050000,2015,120000,Diesel,Individual,Manual,2,15.1,2179,140,7
800000,2018,25000,Petrol,Individual,Automatic,1,21.4,1197,83.1,5
600000,2015,31000,Diesel,Individual,Manual,2,25.2,1248,74,5
530000,2017,42000,Petrol,Individual,Manual,1,21.4,1197,83.1,5
450000,2015,80000,Petrol,Individual,Manual,1,20.85,1197,83.14,5
235000,2011,60000,Petrol,Individual,Manual,1,20.92,998,67.1,5
550000,2013,240000,Diesel,Individual,Manual,1,23.4,1248,74,5
395000,2013,35000,Petrol,Individual,Automatic,2,14.3,1598,103.5,5
450000,2018,35000,Petrol,Individual,Manual,1,20.3,1199,84,5
600000,2019,5000,Petrol,Individual,Manual,1,20,999,72,7
610000,2016,110000,Diesel,Individual,Manual,1,24.3,1248,88.5,5
690000,2017,20000,Petrol,Individual,Manual,1,18.6,1197,81.83,5
790000,2018,15000,Petrol,Individual,Manual,1,17,1198,108.5,5
254999,2014,40000,Petrol,Individual,Manual,2,20.92,998,67.1,5
500000,2016,41000,Petrol,Individual,Manual,1,18.7,1199,88.7,5
340000,2011,100000,Diesel,Individual,Manual,2,13.6,2523,63,7
150000,2008,120000,Diesel,Individual,Manual,1,12.2,1948,68,9
245000,2007,110000,Diesel,Individual,Manual,3,13.6,2523,63,7
515000,2015,120000,Diesel,Individual,Manual,2,20.34,1498,103.2,5
122000,2008,60000,Diesel,Individual,Manual,2,12.8,1995,52,5
160000,2009,35000,Petrol,Individual,Manual,3,19.81,1086,68.05,5
110000,2007,120000,Petrol,Individual,Manual,2,19.7,796,46.3,5
360000,2014,70000,Diesel,Individual,Manual,1,25.2,1248,74,5
260000,2011,90000,Diesel,Individual,Manual,3,16.2,1493,110,5
128000,2007,60000,Petrol,Individual,Manual,2,19.7,796,46.3,5
600000,2015,80000,Diesel,Individual,Manual,2,23.9,1582,126.2,5
800000,2010,151000,Diesel,Individual,Manual,2,11.5,2982,171,7
675000,2019,25000,Diesel,Individual,Manual,1,28.4,1248,74.02,5
1000000,2015,24700,Diesel,Individual,Manual,1,16,2179,140,7
65000,2008,100000,Petrol,Individual,Manual,3,18,995,62,5
500000,2019,10000,Petrol,Individual,Manual,1,20.89,1197,81.8,5
300000,2010,50000,Petrol,Individual,Manual,1,15,1586,104.68,5
